ProxyAddress,implementations,version,Proxy-Type,Creation Timestamp,Creation Date,Last Transaction Timestamp,Last Transaction Date,Total Transactions,Age,Active,Human Readable Age
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,14,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,-4725272,TRUE,445.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x3445c37522397a642749fc7fb1dc51fcbc2927bd,15,EIP_1967_LOGIC_SLOT.csv,1637333484,11/19/21 14:51,1637333484,11/19/21 14:51,1,4573525,FALSE,52.0 days 1345.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x933cc933220e92af1fb5e8194019aa5f9f2dbda7,16,EIP_1967_LOGIC_SLOT.csv,1641907009,1/11/22 13:16,1641907009,1/11/22 13:16,1,-4573525,TRUE,94.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x3445c37522397a642749fc7fb1dc51fcbc2927bd,17,EIP_1967_LOGIC_SLOT.csv,1637333484,11/19/21 14:51,1637333484,11/19/21 14:51,1,4725272,FALSE,54.0 days 994.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,18,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,1815285,TRUE,21.0 days 14.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x0b3a1f9a736d8ea81e32e5a3201a0c5351670138,19,EIP_1967_LOGIC_SLOT.csv,1643874041,2/3/22 7:40,1643874041,2/3/22 7:40,1,-1815285,TRUE,1425.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,20,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4582103,TRUE,53.0 days 48.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2723a9c48d03766503b0851d69f85b45cb488efc,21,EIP_1967_LOGIC_SLOT.csv,1646640859,3/7/22 8:14,1646640859,3/7/22 8:14,1,-4582103,TRUE,1391.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,22,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4582770,TRUE,53.0 days 59.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0xe694b9c013042522e3a38b04eb2478b2fce438c0,23,EIP_1967_LOGIC_SLOT.csv,1646641526,3/7/22 8:25,1646641526,3/7/22 8:25,1,-4582770,TRUE,1380.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,24,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4583167,TRUE,53.0 days 66.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x831998ad4081e5a01c16496b931dc09f5291245c,25,EIP_1967_LOGIC_SLOT.csv,1646641923,3/7/22 8:32,1646641923,3/7/22 8:32,1,-4583167,TRUE,1373.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,26,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,4839822,TRUE,56.0 days 23.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x53d6f6bfafdd8b59afad78f966e6d2d143efe80d,27,EIP_1967_LOGIC_SLOT.csv,1646898578,3/10/22 7:49,1646898578,3/10/22 7:49,1,-4839822,TRUE,1416.0 minutes
0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0x2456c8224532da9f1cf59e2f66d69b7ff8529377,28,EIP_1967_LOGIC_SLOT.csv,1642058756,1/13/22 7:25,1665993959,10/17/22 8:05,3,64486176,FALSE,746.0 days 529.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x39fc9f45edde4863bfbc22de3e3656cd82fb124d,1,EIP_1967_LOGIC_SLOT.csv,1643673140,1/31/22 23:52,1643673140,1/31/22 23:52,1,-984559,TRUE,870.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,2,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,1154739,FALSE,13.0 days 525.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x5fe7aebd46d927fde010a05cb4c257af11826d11,3,EIP_1967_LOGIC_SLOT.csv,1643843320,2/2/22 23:08,1643843320,2/2/22 23:08,1,-1154739,TRUE,914.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,4,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,6471109,FALSE,74.0 days 1291.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xe0447ecad996722dc3ec91302b642dfd38a47fba,5,EIP_1967_LOGIC_SLOT.csv,1649159690,4/5/22 11:54,1649159690,4/5/22 11:54,1,4236391,FALSE,49.0 days 46.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054,6,EIP_1967_LOGIC_SLOT.csv,1653396081,5/24/22 12:41,1653396081,5/24/22 12:41,1,2511113,FALSE,29.0 days 91.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xecb803f4bffb32798290b234c72cf88d0a103c15,7,EIP_1967_LOGIC_SLOT.csv,1655907194,6/22/22 14:13,1655907194,6/22/22 14:13,1,86035,FALSE,1433.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,8,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,9,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,688,FALSE,11.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x22e4723284976814d905f59d3dec6987e65db59c,10,EIP_1967_LOGIC_SLOT.csv,1657201247,7/7/22 13:40,1657201247,7/7/22 13:40,1,-1208018,TRUE,26.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,11,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,12,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,1622905,FALSE,18.0 days 1128.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x8ead00c633e26d513340b292b6dec0c279a15142,13,EIP_1967_LOGIC_SLOT.csv,1658823464,7/26/22 8:17,1658823464,7/26/22 8:17,1,5358771,FALSE,62.0 days 32.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x6d59e804adbfd88e788485dcff28a976cd7c00b4,14,EIP_1967_LOGIC_SLOT.csv,1664182235,9/26/22 8:50,1664182235,9/26/22 8:50,1,-20509095,TRUE,901.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x39fc9f45edde4863bfbc22de3e3656cd82fb124d,15,EIP_1967_LOGIC_SLOT.csv,1643673140,1/31/22 23:52,1643673140,1/31/22 23:52,1,-984559,TRUE,870.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,16,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,1154739,FALSE,13.0 days 525.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x5fe7aebd46d927fde010a05cb4c257af11826d11,17,EIP_1967_LOGIC_SLOT.csv,1643843320,2/2/22 23:08,1643843320,2/2/22 23:08,1,-1154739,TRUE,914.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,18,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,6471109,FALSE,74.0 days 1291.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xe0447ecad996722dc3ec91302b642dfd38a47fba,19,EIP_1967_LOGIC_SLOT.csv,1649159690,4/5/22 11:54,1649159690,4/5/22 11:54,1,4236391,FALSE,49.0 days 46.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054,20,EIP_1967_LOGIC_SLOT.csv,1653396081,5/24/22 12:41,1653396081,5/24/22 12:41,1,2511113,FALSE,29.0 days 91.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xecb803f4bffb32798290b234c72cf88d0a103c15,21,EIP_1967_LOGIC_SLOT.csv,1655907194,6/22/22 14:13,1655907194,6/22/22 14:13,1,86035,FALSE,1433.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,22,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,23,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,688,FALSE,11.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x22e4723284976814d905f59d3dec6987e65db59c,24,EIP_1967_LOGIC_SLOT.csv,1657201247,7/7/22 13:40,1657201247,7/7/22 13:40,1,-1208018,TRUE,26.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,25,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,26,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,1622905,FALSE,18.0 days 1128.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x8ead00c633e26d513340b292b6dec0c279a15142,27,EIP_1967_LOGIC_SLOT.csv,1658823464,7/26/22 8:17,1658823464,7/26/22 8:17,1,5358771,FALSE,62.0 days 32.0 minutes
0x5b094d1668aba21de0a0d7c89501a2d693389bb7,0x6d59e804adbfd88e788485dcff28a976cd7c00b4,28,EIP_1967_LOGIC_SLOT.csv,1664182235,9/26/22 8:50,1664182235,9/26/22 8:50,1,42362697,FALSE,490.0 days 444.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x39fc9f45edde4863bfbc22de3e3656cd82fb124d,1,EIP_1967_LOGIC_SLOT.csv,1643673140,1/31/22 23:52,1643673140,1/31/22 23:52,1,-984559,TRUE,870.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,2,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,1154739,FALSE,13.0 days 525.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x5fe7aebd46d927fde010a05cb4c257af11826d11,3,EIP_1967_LOGIC_SLOT.csv,1643843320,2/2/22 23:08,1643843320,2/2/22 23:08,1,-1154739,TRUE,914.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,4,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,6471109,FALSE,74.0 days 1291.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xe0447ecad996722dc3ec91302b642dfd38a47fba,5,EIP_1967_LOGIC_SLOT.csv,1649159690,4/5/22 11:54,1649159690,4/5/22 11:54,1,4236391,FALSE,49.0 days 46.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054,6,EIP_1967_LOGIC_SLOT.csv,1653396081,5/24/22 12:41,1653396081,5/24/22 12:41,1,2511113,FALSE,29.0 days 91.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xecb803f4bffb32798290b234c72cf88d0a103c15,7,EIP_1967_LOGIC_SLOT.csv,1655907194,6/22/22 14:13,1655907194,6/22/22 14:13,1,86035,FALSE,1433.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,8,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,9,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,688,FALSE,11.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x22e4723284976814d905f59d3dec6987e65db59c,10,EIP_1967_LOGIC_SLOT.csv,1657201247,7/7/22 13:40,1657201247,7/7/22 13:40,1,-1208018,TRUE,26.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,11,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,12,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,1622905,FALSE,18.0 days 1128.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x8ead00c633e26d513340b292b6dec0c279a15142,13,EIP_1967_LOGIC_SLOT.csv,1658823464,7/26/22 8:17,1658823464,7/26/22 8:17,1,5358771,FALSE,62.0 days 32.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x6d59e804adbfd88e788485dcff28a976cd7c00b4,14,EIP_1967_LOGIC_SLOT.csv,1664182235,9/26/22 8:50,1664182235,9/26/22 8:50,1,-20509095,TRUE,901.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x39fc9f45edde4863bfbc22de3e3656cd82fb124d,15,EIP_1967_LOGIC_SLOT.csv,1643673140,1/31/22 23:52,1643673140,1/31/22 23:52,1,-984559,TRUE,870.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,16,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,1154739,FALSE,13.0 days 525.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x5fe7aebd46d927fde010a05cb4c257af11826d11,17,EIP_1967_LOGIC_SLOT.csv,1643843320,2/2/22 23:08,1643843320,2/2/22 23:08,1,-1154739,TRUE,914.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x79142db98fb68adb3e8b56db1a388dd0fffb3df8,18,EIP_1967_LOGIC_SLOT.csv,1642688581,1/20/22 14:23,1642688581,1/20/22 14:23,1,6471109,FALSE,74.0 days 1291.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xe0447ecad996722dc3ec91302b642dfd38a47fba,19,EIP_1967_LOGIC_SLOT.csv,1649159690,4/5/22 11:54,1649159690,4/5/22 11:54,1,4236391,FALSE,49.0 days 46.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x1928dd9f6c0a24ebecaf130ee4d8f9c585a27054,20,EIP_1967_LOGIC_SLOT.csv,1653396081,5/24/22 12:41,1653396081,5/24/22 12:41,1,2511113,FALSE,29.0 days 91.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xecb803f4bffb32798290b234c72cf88d0a103c15,21,EIP_1967_LOGIC_SLOT.csv,1655907194,6/22/22 14:13,1655907194,6/22/22 14:13,1,86035,FALSE,1433.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,22,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,23,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,688,FALSE,11.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x22e4723284976814d905f59d3dec6987e65db59c,24,EIP_1967_LOGIC_SLOT.csv,1657201247,7/7/22 13:40,1657201247,7/7/22 13:40,1,-1208018,TRUE,26.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x85a72746f4ff8fa46fe0f91b98e0f5ee43efd06c,25,EIP_1967_LOGIC_SLOT.csv,1655993229,6/23/22 14:07,1655993229,6/23/22 14:07,1,1207330,FALSE,13.0 days 1402.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0xe1bf04d7bcef1e04a1d08d83057c1335aec765de,26,EIP_1967_LOGIC_SLOT.csv,1657200559,7/7/22 13:29,1657200559,7/7/22 13:29,1,1622905,FALSE,18.0 days 1128.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x8ead00c633e26d513340b292b6dec0c279a15142,27,EIP_1967_LOGIC_SLOT.csv,1658823464,7/26/22 8:17,1658823464,7/26/22 8:17,1,5358771,FALSE,62.0 days 32.0 minutes
0x5b772b591d4696858bc14ccbe52099f80f42623d,0x6d59e804adbfd88e788485dcff28a976cd7c00b4,28,EIP_1967_LOGIC_SLOT.csv,1664182235,9/26/22 8:50,1664182235,9/26/22 8:50,1,42362697,FALSE,490.0 days 444.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x66670c72124cddf472f1c5cabfcfed970013e9ad,1,EIP_1967_LOGIC_SLOT.csv,1603559424,10/24/20 17:10,1603559424,10/24/20 17:10,1,370,FALSE,6.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x3c21d433d805354599a1d6424d9e69388d8e025c,2,EIP_1967_LOGIC_SLOT.csv,1603559794,10/24/20 17:16,1603559794,10/24/20 17:16,1,550,FALSE,9.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x5ba065dd2c7995c9263bbcf4e4382149e3beb12d,3,EIP_1967_LOGIC_SLOT.csv,1603560344,10/24/20 17:25,1603560344,10/24/20 17:25,1,65903,FALSE,1098.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x579e26d093e06298e70f5ce64bc01f02a7f12aa3,4,EIP_1967_LOGIC_SLOT.csv,1603626247,10/25/20 11:44,1603626247,10/25/20 11:44,1,895,FALSE,14.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x9dce211f7cb14b3dd3552eb55dd7ec826a32872a,5,EIP_1967_LOGIC_SLOT.csv,1603627142,10/25/20 11:59,1603627142,10/25/20 11:59,1,216049,FALSE,2.0 days 720.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x5ce6cda946ef7af7205fd4149a695a5cc2370f99,6,EIP_1967_LOGIC_SLOT.csv,1603843191,10/27/20 23:59,1603843191,10/27/20 23:59,1,5547,FALSE,92.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x1e5076ffc8c8d2e50841407734da06fdcf4fcb57,7,EIP_1967_LOGIC_SLOT.csv,1603848738,10/28/20 1:32,1603848738,10/28/20 1:32,1,129,FALSE,2.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xee07edb7d3b009690a90d94ad099130f428a64cc,8,EIP_1967_LOGIC_SLOT.csv,1603848867,10/28/20 1:34,1603848867,10/28/20 1:34,1,148,FALSE,2.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xceaca05f3e6920657ab8b682ba35cc9a1d0cea62,9,EIP_1967_LOGIC_SLOT.csv,1603849015,10/28/20 1:36,1603849015,10/28/20 1:36,1,85336,FALSE,1422.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x0065ade80fef8df336241c1a803497a066276331,10,EIP_1967_LOGIC_SLOT.csv,1603934351,10/29/20 1:19,1603934351,10/29/20 1:19,1,177320,FALSE,2.0 days 75.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x1dfeac3a2dfdab64eae7d96835b51d1813810687,11,EIP_1967_LOGIC_SLOT.csv,1604111671,10/31/20 2:34,1604111671,10/31/20 2:34,1,1432,FALSE,23.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xb950a15ddea677b240da245e717f369fb5d56534,12,EIP_1967_LOGIC_SLOT.csv,1604113103,10/31/20 2:58,1604113103,10/31/20 2:58,1,371,FALSE,6.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xbd3de1e4883fd1b6f53fcfaf82b9369098990b1f,13,EIP_1967_LOGIC_SLOT.csv,1604113474,10/31/20 3:04,1604113474,10/31/20 3:04,1,344,FALSE,5.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x3815e8d54e4db7b08817d24fc219a158fd222c66,14,EIP_1967_LOGIC_SLOT.csv,1604113818,10/31/20 3:10,1604113818,10/31/20 3:10,1,368,FALSE,6.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x3960c74e6822397b034fbdaef0d4686dea9c8acc,15,EIP_1967_LOGIC_SLOT.csv,1604114186,10/31/20 3:16,1604114186,10/31/20 3:16,1,280,FALSE,4.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x40d95debaccd76893a78cc908043fae27a5e84b7,16,EIP_1967_LOGIC_SLOT.csv,1604114466,10/31/20 3:21,1604114466,10/31/20 3:21,1,852,FALSE,14.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xbed95bcdd79ec78a5835e4192af08b4691e2f4ed,17,EIP_1967_LOGIC_SLOT.csv,1604115318,10/31/20 3:35,1604115318,10/31/20 3:35,1,41322,FALSE,688.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x2e9ec254be4e5de209d234a5dbb7c1292e62cd71,18,EIP_1967_LOGIC_SLOT.csv,1604156640,10/31/20 15:04,1604156640,10/31/20 15:04,1,2216,FALSE,36.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xc6536a333ebcca7fadfc6e11646718f6df09bdc6,19,EIP_1967_LOGIC_SLOT.csv,1604158856,10/31/20 15:40,1604158856,10/31/20 15:40,1,179968,FALSE,2.0 days 119.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xd36a59b9425a1fdc0f6916678e4fc16091fdb803,20,EIP_1967_LOGIC_SLOT.csv,1604338824,11/2/20 17:40,1604338824,11/2/20 17:40,1,-780721,TRUE,1387.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xa88955f63078e77c25da61e1912aabe4ae966def,21,EIP_1967_LOGIC_SLOT.csv,1603558103,10/24/20 16:48,1669155635,11/22/22 22:20,115,896246,TRUE,10.0 days 537.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xbc62756d7d4fa26b22426f86e30b4460de6b03d2,22,EIP_1967_LOGIC_SLOT.csv,1604454349,11/4/20 1:45,1604454349,11/4/20 1:45,1,38501,FALSE,641.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x5069cbd92c6ef2a2d09cb8b89f5c325af5b29fc8,23,EIP_1967_LOGIC_SLOT.csv,1604492850,11/4/20 12:27,1607730895,12/11/20 23:54,2,541919,TRUE,6.0 days 391.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x115d6268c3859d6498c94ec620a86c8e5bf1b5c2,24,EIP_1967_LOGIC_SLOT.csv,1605034769,11/10/20 18:59,1605034769,11/10/20 18:59,1,1937295,FALSE,22.0 days 608.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x32545ff1eaec47f0b8fd244854d453900f825146,25,EIP_1967_LOGIC_SLOT.csv,1606972064,12/3/20 5:07,1606972064,12/3/20 5:07,1,-3412640,TRUE,722.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x66670c72124cddf472f1c5cabfcfed970013e9ad,26,EIP_1967_LOGIC_SLOT.csv,1603559424,10/24/20 17:10,1603559424,10/24/20 17:10,1,370,FALSE,6.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x3c21d433d805354599a1d6424d9e69388d8e025c,27,EIP_1967_LOGIC_SLOT.csv,1603559794,10/24/20 17:16,1603559794,10/24/20 17:16,1,550,FALSE,9.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x5ba065dd2c7995c9263bbcf4e4382149e3beb12d,28,EIP_1967_LOGIC_SLOT.csv,1603560344,10/24/20 17:25,1603560344,10/24/20 17:25,1,65903,FALSE,1098.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x579e26d093e06298e70f5ce64bc01f02a7f12aa3,29,EIP_1967_LOGIC_SLOT.csv,1603626247,10/25/20 11:44,1603626247,10/25/20 11:44,1,895,FALSE,14.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x9dce211f7cb14b3dd3552eb55dd7ec826a32872a,30,EIP_1967_LOGIC_SLOT.csv,1603627142,10/25/20 11:59,1603627142,10/25/20 11:59,1,216049,FALSE,2.0 days 720.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x5ce6cda946ef7af7205fd4149a695a5cc2370f99,31,EIP_1967_LOGIC_SLOT.csv,1603843191,10/27/20 23:59,1603843191,10/27/20 23:59,1,5547,FALSE,92.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x1e5076ffc8c8d2e50841407734da06fdcf4fcb57,32,EIP_1967_LOGIC_SLOT.csv,1603848738,10/28/20 1:32,1603848738,10/28/20 1:32,1,129,FALSE,2.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xee07edb7d3b009690a90d94ad099130f428a64cc,33,EIP_1967_LOGIC_SLOT.csv,1603848867,10/28/20 1:34,1603848867,10/28/20 1:34,1,148,FALSE,2.0 minutes
