Proxy Address,Proxy Type,Year,Event Name,Event Parameters
0xd7567f197777a150dbb34361dcc58f9e60841d5b, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xad43e41ca6d4d4d9754425907b2d261b2be83884, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xad82f46959fd1987f27b406715d72c5802fbaf0e, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x361307e5bc2b18a4ffd7521a2630957c9fc21f75, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xf71f9229f2e9a08a4c787a958e747e4667e9e750, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x166fa489de3123c4c1c1ee302e895b9faae44454, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x166fa489de3123c4c1c1ee302e895b9faae44454, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xfe45bbb51c81b68dcf0e30c3934ecc1cce302e9f, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xfe45bbb51c81b68dcf0e30c3934ecc1cce302e9f, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x302ad0862cf5fa11d4f4211854ed1e3ff1d4545d, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x722ed3d5ab3f46ebd807a2b99b1fcf801c8c975d, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x722ed3d5ab3f46ebd807a2b99b1fcf801c8c975d, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xa7272998f774f645fe4438c1e83654f9046dca47, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x76cf7c09cb5c939f437f2cbe5fd7e03fb1e22af7, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x2da5d40bba83d31aeacb3f82f79b056a23bdbc1a, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xd79a07f821244c6820f45c55c5d5bb1a84343699, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd79a07f821244c6820f45c55c5d5bb1a84343699, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x7fa1ae2cc337a4a8eebbb5a5929194fd27122340, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xac68fadab13df246231f6c18e31cc9656f437c2b, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xc06190ffd97e7c9c7512f56f2613c3efe1f5801b, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xc06190ffd97e7c9c7512f56f2613c3efe1f5801b, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x518602429f9057675dc6c9f87783ef1941c1ff84, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x518602429f9057675dc6c9f87783ef1941c1ff84, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x6c4a8ecea267b0d4ba2a5cacf1b4fd11a81b86dd, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x31e1253ef9f0b18c80d9a96500cabcc463456497, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x1db59325f746ef5c0bd79958b40012b54f84b3f8, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x00edd9a5b1d286b29cfac30a2ba8775a45562505, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xe8ec9d818436adf2560ff21f6e0cedf22515f57f, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x1f487e52757ecd4f8e237531d32ac5320db36d75, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x13c7efb28794ede70b1f4cc0cdc68198f69b4320, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x47e8d218318f2b37a2fa3bfa0ff1ec6dfa932111, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x543cbc6693f8cbcf0ae5f2cfd9922203cc13b10a, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x543cbc6693f8cbcf0ae5f2cfd9922203cc13b10a, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x05095a1ed21c6ee5a2bccffa2c13d3c5865888a4, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x0f264bff3632dffd9c3c43b39327120a62263d16, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x0f264bff3632dffd9c3c43b39327120a62263d16, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x982c680599e54add50dd28ed40b57b04d4536d05, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x5311fa32e1059df1c0c6e58264e9b87db5b7ef63, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xfe56a7ef421e58dc6ed24963c017db3bda795635, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xf082ed5473f2d00a5f86d97f7c1d375543c04e94, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x8e4d7f5c584b596f03631f10f79f27b268a1e388, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x8e4d7f5c584b596f03631f10f79f27b268a1e388, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xd9b206acce09b952f411090c913ba31541d97b63, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x459b1a35dbebfe0aec76781cd5c1dcaf36c11042, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x0add8da3ee42b2dc849c8a666909d22cd3b2684d, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x1ea20977d27f596a562b78de62bc8e8d6fd8e417, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x2428db36003b6fa8756f6015fc05f122407726ec, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x2428db36003b6fa8756f6015fc05f122407726ec, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xa2316add3dc960f79bc9bc41d00e4d9f8ed86c09, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x5da8f5acc0e3ccc976b86fa178cd16bc09547c47, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x6e4fd1a27a06486eec7208e06886596762df1c8e, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x38d37e5552cfbfc4ee08a148516da4a54ac18fb8, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x97402249515994cc0d22092d3375033ad0ea438a, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x97402249515994cc0d22092d3375033ad0ea438a, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xcb2888821babb38b832c1c77edd70af38fc6df20, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xcbf4b16d21aab44fa667394b41e38b7333af7b5e, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xc0cae1b44bda93e8101c9ccb3d24cc300159d2c2, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xb7d248cf8ddb6c8e0234a4dcb1724b788783a78e, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x8d7edf9e426cf42986ee2eff7c4818d72f498b51, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xa1a96a3ade00cb1d16caa4d68ed1a77c2df957b5, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x1e90d66c502aadc260f17ba05c2ce6463f316be6, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xcafb9dcc14d67df852b940755aeffa1cfe1660e0, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x3e5de1b9d241111dd2709e3ae9659610fc84124e, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xdbb99f69b2343f2f90af2e36443fa7686ae1428a, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xb7ac7e9a579cfd51c76db218d890362ce1c2bc99, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb7ac7e9a579cfd51c76db218d890362ce1c2bc99, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xb4de821215c0c560fe66690b5666d148ba405367, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xcaaea4e44b0cab64bd3b09de694de0162d430d9d, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xb4d0fa225abc6ef991c1dc304c669f88ed2c2c88, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x3e099a2f1bc74ada38adb35a9461e36159606524, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xb1ee4d3e6a7edacc588771e0d490f1c0c6042e87, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xa1a29c21eb45422387fcfe71ff7b9c6434b79316, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x7546302b8fe619091d39ed5cfdd5746547c5c690, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xac5632d8ab207a539c7bf881c33b234c229e2d02, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xd8e3fb3b08eba982f2754988d70d57edc0055ae6, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd8e3fb3b08eba982f2754988d70d57edc0055ae6, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x1b4845084a261add1cc9158b543c4c23393479dd, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x9f4d8dcf7b0cb07ef1d5524e9bb8c203eeb2a83f, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x867d2d84aec6bf5ef9262ad89bea3a9e42a196fa, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x2cfee2b0a1698f698a26ec3975fbe583e528a6c0, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x72e42fa1f9c9f456c6f048b101c137efcacce977, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x72e42fa1f9c9f456c6f048b101c137efcacce977, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x3a0d664eec3cea0d35956401bf829b056a5d3f4c, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xfcc377f6bdcd782409f3c5206a0d37ad84ab7bbc, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xe83a790fc3b7132fb8d7f8d438bc5139995bf5f4, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe83a790fc3b7132fb8d7f8d438bc5139995bf5f4, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xdd0ff85d1eb9dfe20f4a9b337ff461e331194f0f, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x3368fefe5465c5593a3fd09f50d4660309e4738a, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x3368fefe5465c5593a3fd09f50d4660309e4738a, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x07c2a9a3e51e462076477e168eb01fd6f48517c4, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x777d580ec661ab7bb9c44c7e623051f689e60900, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x2077a121bbb755c77da46ed869b554e83aaa051a, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xc2285522b9298d028e58fdbd14a7745318943bbd, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x7dc6e65d8f4f82aa7a79301ab176b5bedbcc3047, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xdfce67dfb4d1ad17e72454a11376ea5bbe423826, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xdfce67dfb4d1ad17e72454a11376ea5bbe423826, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xc130f0a59d683b7c93805a28b80250cee8f52568, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xd5180f2b3718a4430107deb33254932113b6238f, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xb4a81a3a8334abfbe2c6905f7844d424006bf67a, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb4a81a3a8334abfbe2c6905f7844d424006bf67a, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0xbba4d92bafb6bdaa8ba02abf6e2e4295c5150794, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xbd518d5e818921156c0be0216bd9982f32b7d9e2, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x3b8dfc17dff62c82d75ba73de83ae86af9381b2d, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x0f155056f4bcf6b213a86b7985c723483b8eb483, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x77c3f9bd0950fc18a741ae99795246a782a48944, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xd102ee983e2a58106d86cac698ee13229c6d9998, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xd07826de296ac4d67a940e4646b0453304a808d0, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x324d4361d0387bb084a286b3d59fbd61310d5825, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x324d4361d0387bb084a286b3d59fbd61310d5825, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x8d636dcce1cd6f92071a10e18cfedd3c908c8cef, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x860121a88f3a838eae8c32e8e29d163ac741ea79, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x8b5cc29cc12b45fdc208a7fd7b17ce9e4592e95c, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xc9a4aa314b1541d4b771d7698680bf14ce5c1971, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0xb01cd88df2486e8f9e5546482cc26eb81e38cb9a, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x075933675c4d9242e68d519c804b400ade4dafbb, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x075933675c4d9242e68d519c804b400ade4dafbb, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x352dd2543c59886ca2dd608edd68d8815f1c5929, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0xee55fc5c5c1c32548788d7efe060bf40d71add9f, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x2879c8bb5fe2b409071bf1992318a871e0d6b8bf, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x9ae988648aa4efedc15ec57f7a4be3d738ce37b7, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x06b96e9c72ede303dfd98431e664a9cdbfb57c89, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x1373fee37d926df618dfaf11adf544a83262c5be, EIP-1967: Proxy Logic Storage Slots,2020,Received,"_from: address, _amount: uint256"
0x6f24b3bce61278beeb8c3e84bc9ad67f5c26a199, EIP-1967: Proxy Logic Storage Slots,2020,No events,No event data found in ABI
0x5c7150718038d67cf26985a9ef2ea1ef60d8f8f7, EIP-1967: Proxy Logic Storage Slots,2020,AdminChanged,"previousAdmin: address, newAdmin: address"
0x5c7150718038d67cf26985a9ef2ea1ef60d8f8f7, EIP-1967: Proxy Logic Storage Slots,2020,Upgraded,implementation: address
0x0e238dfd1767c9d81cc9e9d32adee92583af84e8, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0xf186cd440da91b89396d39f1ffdd271641914e91, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0xf186cd440da91b89396d39f1ffdd271641914e91, EIP-1967: Proxy Logic Storage Slots,2021,BeaconUpgraded,beacon: address
0xf186cd440da91b89396d39f1ffdd271641914e91, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x3187814476084c0296ccd6481c712f0e4cf1d955, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x4d79d7e6b16eecef2a3244364d57d1bf43c54de5, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x83ca9a94c89513234fec4bb46d9f2d02f41f4775, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x3aff6115ca56bc163e5c76bf82be19dd1c1272d5, EIP-1967: Proxy Logic Storage Slots,2021,No events,No event data found in ABI
0x0b99e9d3130f246c60c366ebd3f93910efb9e5fb, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,ClaimEnacted,_enactedClaimNonce: uint256
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,CollateralUpdated,"_collateral: address, _mintRatio: uint256, _status: uint8"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,CoverAdded,"_cover: address, _acount: address, _amount: uint256"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,CoverCreated,: address
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,ExpiryUpdated,"_expiry: uint48, _expiryStr: string, _status: uint8"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,NoclaimRedeemDelayUpdated,"_oldDelay: uint256, _newDelay: uint256"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,OwnershipTransferred,"previousOwner: address, newOwner: address"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,PoolStatusUpdated,"_old: uint8, _new: uint8"
0x83085b8cb406cdb4034622198b518bda133032e2, EIP-1967: Proxy Logic Storage Slots,2021,RiskUpdated,"_risk: bytes32, _isAddRisk: bool"
0x5cd9db40639013a08d797a839c9becd6ec5dcd4d, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x8e54710688e3f5cfb556e2ab723914edec170560, EIP-1967: Proxy Logic Storage Slots,2021,No events,No event data found in ABI
0xb45e51485ff078e85d9ff29c3ac0cbd9351cebb1, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb45e51485ff078e85d9ff29c3ac0cbd9351cebb1, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0xaa2fb5e89b012c35656e29fb7d5faa189b8ea617, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0xda2da81acf1d8ff9544c68a9efc66eb46d6eb109, EIP-1967: Proxy Logic Storage Slots,2021,Approval,"from: address, spender: address, value: uint256"
0xda2da81acf1d8ff9544c68a9efc66eb46d6eb109, EIP-1967: Proxy Logic Storage Slots,2021,Mint,"to: address, amount: uint256"
0xda2da81acf1d8ff9544c68a9efc66eb46d6eb109, EIP-1967: Proxy Logic Storage Slots,2021,Transfer,"from: address, to: address, value: uint256"
0xda2da81acf1d8ff9544c68a9efc66eb46d6eb109, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x96f98ed74639689c3a11daf38ef86e59f43417d3, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0x96f98ed74639689c3a11daf38ef86e59f43417d3, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x9c3bc87693c65e740d8b2d5f0820e04a61d8375b, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0x9c3bc87693c65e740d8b2d5f0820e04a61d8375b, EIP-1967: Proxy Logic Storage Slots,2021,BeaconUpgraded,beacon: address
0x9c3bc87693c65e740d8b2d5f0820e04a61d8375b, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x3cc47c48145ffad935e0b47a4372e6594b03f7f0, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0xdfd72d884ba0b3eda22e6556c9522ad679c7aa48, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x6dcd4593fc7d29ef2b122928be9f51c6dc7613eb, EIP-1967: Proxy Logic Storage Slots,2021,No events,No event data found in ABI
0x208c6821b80130e1924969cf47e81838652763d5, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0x208c6821b80130e1924969cf47e81838652763d5, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x40459a549abbea925ae4d661bc94498af9042716, EIP-1967: Proxy Logic Storage Slots,2021,No events,No event data found in ABI
0x6aacec711292f17a236f9c814cd8ce514ca61371, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x6da12638b6077d3937b9e84a1d22bfa8a37954d3, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0xfb036a215c404fd3454862df0af3b416ec8d68f9, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x358a538b66ca2fb73c9e82e8c96423c641744f87, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x63294eb6997912f50c8d8717f79268c9dc98c357, EIP-1967: Proxy Logic Storage Slots,2021,No events,No event data found in ABI
0xf5dbbf39fdb15b5052cddb2e8ff1d397913bcd38, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0x89f2e26f20bf66bbfac947a3b628b4b4724aaa5c, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0x89f2e26f20bf66bbfac947a3b628b4b4724aaa5c, EIP-1967: Proxy Logic Storage Slots,2021,BeaconUpgraded,beacon: address
0x89f2e26f20bf66bbfac947a3b628b4b4724aaa5c, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0xf15c85c92a2608bd54d56412a1f8d4eaf53954d5, EIP-1967: Proxy Logic Storage Slots,2021,Received,"_from: address, _amount: uint256"
0xb1c7a6a9324b56c205107979c35d31e9da49ef46, EIP-1967: Proxy Logic Storage Slots,2021,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb1c7a6a9324b56c205107979c35d31e9da49ef46, EIP-1967: Proxy Logic Storage Slots,2021,BeaconUpgraded,beacon: address
0xb1c7a6a9324b56c205107979c35d31e9da49ef46, EIP-1967: Proxy Logic Storage Slots,2021,Upgraded,implementation: address
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,Advance,"epoch: uint256, block: uint256, timestamp: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,Bond,"account: address, start: uint256, value: uint256, valueUnderlying: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,Commit,"account: address, candidate: address"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,CouponApproval,"owner: address, spender: address, value: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,CouponBurn,"account: address, epoch: uint256, couponAmount: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,CouponExpiration,"epoch: uint256, couponsExpired: uint256, lessRedeemable: uint256, lessDebt: uint256, newBonded: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,CouponPurchase,"account: address, epoch: uint256, dollarAmount: uint256, couponAmount: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,CouponRedemption,"account: address, epoch: uint256, couponAmount: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,CouponTransfer,"from: address, to: address, epoch: uint256, value: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,DAIIncentivization,"account: address, amount: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,Deposit,"account: address, value: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,Incentivization,"account: address, amount: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,MixedIncentivization,"account: address, daiqAmount: uint256, daiAmount: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,Proposal,"candidate: address, account: address, start: uint256, period: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,SupplyDecrease,"epoch: uint256, epochPeriod: uint256, price: uint256, newDebt: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,SupplyIncrease,"epoch: uint256, epochPeriod: uint256, price: uint256, newRedeemable: uint256, lessDebt: uint256, newBonded: uint256"
0x63b915fbbd508f149583b7a7135f00e3b98d5032, EIP-1967: Proxy Logic Storage Slots,2021,SupplyNeutral,"epoch: uint256, epochPeriod: uint256"
