ProxyAddress,implementations,VersionNumber,Findings,new-Vul,fix-Vul,matched_filename,new-feature,deleted-feature,gas,Optimization,Root-Cause
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0x93249388a3d98fd2412429a78bdd43691cc1508b,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0xab717127a407065290e49cd004b90eb83069e7b3,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0x1f166367e6c8217c51e817de6481e88b181aa22e,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0x24f4a26f93d04cb696aa4d9258019ce9cc12c576,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0x023ae79cee073da0343c9dc5f42569ffb8185688,6,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0xc9fe4ffc4be41d93a1a7189975cd360504ee361a,7,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0xe7c29cba93ef8017c7824dd0f25923c38d08065c,8,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0x3b4453f11206b08f55e5fe96913265fad1df0d5c,0x59160f2ab49bc85bb3c3c1f38c160b4ca285ae72,1,no source code,V1,V1,,V1,V1,2303634.0,V1,V1
0x3b4453f11206b08f55e5fe96913265fad1df0d5c,0x5aa5a8c74bf825ab154e08fd4484eb53d587c9f9,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2303862.0,Not Optimized,others
0x3b4453f11206b08f55e5fe96913265fad1df0d5c,0xe22d3dfee7e6aa83478d29e12c51d12445fa9845,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2282292.0,Optimized,gas-optimized
0x3b61403ade9240699042d3663814a3679dc15d56,0xae088cb5ea1d3e331ba560b8224aae2db4fadacd,1,no source code,V1,V1,,V1,V1,4468018.0,V1,V1
0x3b61403ade9240699042d3663814a3679dc15d56,0x87366177ba7d9935aab0fb0066452f05fab41c12,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4659644.0,Not Optimized,others
0x3b61cd481be3ba62a9a544c49d6c09fcb804d0e3,0x3ef3eefa7236d1a33febb5450adc466c3c852440,1,no source code,V1,V1,,V1,V1,4186097.0,V1,V1
0x3b61cd481be3ba62a9a544c49d6c09fcb804d0e3,0xa1cf210fdc4001ab706f2df8efef26975d444444,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4320980.0,Not Optimized,others
0x3b6c03b232f87aee2ea6561ec7bf080a7710d667,0xb84da7af79f48cee578ca3e2b8a51da3fb77e689,2,no source code,V1,V1,,V1,V1,3790776.0,V1,V1
0x3b6c03b232f87aee2ea6561ec7bf080a7710d667,0xeec71d947e6df64e63acf2feb312d872e14c668d,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4533144.0,Not Optimized,others
0x3b6c03b232f87aee2ea6561ec7bf080a7710d667,0xb1c5bf4e3e212d855f241e7e05e6a0931204b525,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4814757.0,Not Optimized,others
0x3b6c03b232f87aee2ea6561ec7bf080a7710d667,0x965aa01f5f74e867aa416ad2a50f7596a3759caf,6,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4862494.0,Not Optimized,others
0x3b6c03b232f87aee2ea6561ec7bf080a7710d667,0x73fcd4fd15a8f0d4c5a3ec33482be5dd3d1b4272,7,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5024921.0,Not Optimized,others
0x3b72b5fd528fc83cfcf158c30f6054e4f702aa6b,0xce672de0d2d38944716c21bca7db1164685af2ac,1,no source code,V1,V1,,V1,V1,2681875.0,V1,V1
0x3b72b5fd528fc83cfcf158c30f6054e4f702aa6b,0x74d2bef5afe200dacc76fe2d3c4022435b54cdbb,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2684647.0,Not Optimized,others
0x3b73c1b2ea59835cbfcadade5462b6ab630d9890,0xb60a08ee508b4b313df6ae9b91a6c43b51b2ab00,1,no source code,V1,V1,,V1,V1,2515809.0,V1,V1
0x3b73c1b2ea59835cbfcadade5462b6ab630d9890,0x0e9b1a329f9627d848a4f9447392f64ebdb30b36,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2608414.0,Not Optimized,others
0x3b73c1b2ea59835cbfcadade5462b6ab630d9890,0x06c24002f43e3af904eeec581734ea3a7dbf355e,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2574225.0,Optimized,gas-optimized
0x3b73c1b2ea59835cbfcadade5462b6ab630d9890,0xf4813d4688e033e954f80c9f10bc4aa71beee189,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,476813.0,Optimized,gas-optimized
0x3b73c1b2ea59835cbfcadade5462b6ab630d9890,0x104a47b947708086988f5a67ebabfa7ff83acd21,6,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2642087.0,Not Optimized,others
0x3b823864cd0cbad8a1f2b65d4807906775becaa7,0x332937d0bff49e2292c83ca8d8fdd58296c4af49,1,no source code,V1,V1,,V1,V1,850881.0,V1,V1
0x3b823864cd0cbad8a1f2b65d4807906775becaa7,0x52212c14e73a9562579e2b7519926c3d76350f7c,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,1201387.0,Not Optimized,others
0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0xc15a109fd05d801b8998703514a1e964a609ec83,1,no source code,V1,V1,,V1,V1,2178552.0,V1,V1
0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0x5fa288a9c6cdbd0b0845199a033ef32a207bc98d,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2187871.0,Not Optimized,others
0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0x1302a7da9cfa2bef4d7d8985fa0b1a1729971527,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2178552.0,Optimized,gas-optimized
0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0xe2b1fc3c7e218bfccbb249afc7df9da6ff9b9868,4,solc_version,solc_version,no source code,/Users/elyhabaro/Desktop/x/test1/0xe2b1fc3c7e218bfccbb249afc7df9da6ff9b9868-WETHGateway/Errors.sol,no new feature,no deleted feature,2286044.0,Not Optimized,fix-vulnerability
0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0x1eab020442ecb5dd2b1c296ce6ebc41ec328ec0f,5,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/x/test2/0x1eab020442ecb5dd2b1c296ce6ebc41ec328ec0f-WETHGateway/Errors.sol,no new feature,no deleted feature,2398060.0,Not Optimized,others
0x3b968d2d299b895a5fcf3bba7a64ad0f566e6f88,0xe79575692ed7092dd6c5cbbc7203d8df48494c33,6,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/x/test1/0xe79575692ed7092dd6c5cbbc7203d8df48494c33-WETHGateway/Errors.sol,no new feature,no deleted feature,2956139.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x95b83ee9cfd7da852740ea8aa7622f5e4bdb8aa7,1,no source code,V1,V1,,V1,V1,5043380.0,V1,V1
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x3c5c9c2ec83ce7f625f74b692d42c6a76bc7c8ee,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5062630.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x6f1b41410b577e358016a9f3ce4880f93c2ab796,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5130615.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x7a6e4db86b2f0b6ffe4f3da83e639a8700084f4f,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5162067.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0xbf2996ff6b9a219483c28e6c0e3abb7c00916908,6,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5162067.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0xed190be337fdcd2a0957affcf68aa2efd5c31c9f,7,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5161251.0,Optimized,gas-optimized
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x0db15cc55cdbb761edd2948ddcdb06fca887e34a,8,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5088262.0,Optimized,gas-optimized
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x1d9b3cdc9eeed3d480e929e0f127a98af0247371,9,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5209601.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x1b20e8812aa6631ebdd88d85143a1471329f6ace,10,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5246987.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x4fd161376fd7079ed4a8605368837cd57b6d7ac2,11,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5246603.0,Optimized,gas-optimized
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0xb27988b63eed2732e15656a674766435e423dc1c,12,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3561019.0,Optimized,gas-optimized
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0xf1ac7c9d18013900b311a1200f127a5868245a35,13,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3879714.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x2741ed35a7909ad868a1cfe5c2fc921b5975a09e,14,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3930628.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x37db7c2af7ef17435a8c918b86a7fa69c4c05d3e,15,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3932356.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0xa8d6df87e941fc385f340959de1352fd6cd789fc,16,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5058590.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x7e4dcf8ce9dd051041a7778378fbd15b885292a8,17,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5070331.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0xcf9c746fcd79083ae0b0141d4d0f6b2ef8a569b5,18,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5074600.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x3dd04f1b9299ddebacb394ca6b936d5eefa86f7a,19,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5247779.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x3be81cb2b328136b8f3c4f93f3946604a8a505b2,20,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5269538.0,Not Optimized,others
0x3b9edbc42ba4acedb4f2aa290aefbb40cd10fcac,0x3c9a272c8cd25f0471fbb8f4d98730f4b0ed23c6,21,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2715022.0,Optimized,gas-optimized
0x3bbb583be78ccc2897eae00d4ebce952e8b442cb,0x1b9a2b37d76f8fd7dd32a2b96f02dd56a80b67ac,1,no source code,V1,V1,,V1,V1,2905954.0,V1,V1
0x3bbb583be78ccc2897eae00d4ebce952e8b442cb,0x1897c496371d7a3ea2df7c0a25654471dd389a57,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2969442.0,Not Optimized,others
0x3bbb583be78ccc2897eae00d4ebce952e8b442cb,0xef0ea47ffa3a7ffec8d3a5a65f749dc97b02b966,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3030279.0,Not Optimized,others
0x3bcc284e5f1c7ec3ace602ae6c17b134c4b9db47,0xd5e165c91b576e72baa1c71746996ace81146a47,2,no source code,V1,V1,,V1,V1,2908273.0,V1,V1
0x3bcc284e5f1c7ec3ace602ae6c17b134c4b9db47,0x2cdaa8d20acfc53a7f51896211cb209150463582,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2852808.0,Optimized,gas-optimized
0x3bde56a4d169e446ddb020fa06f7a07aac0e7562,0x3543f2e066584d1aeef57b86eb59c0b8547f14d0,1,Exception_State_SWC_110,V1,V1,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/2/0x3543f2e066584d1aeef57b86eb59c0b8547f14d0-CyberFriends/CyberFriends.sol,V1,V1,3272870.0,V1,V1
0x3bde56a4d169e446ddb020fa06f7a07aac0e7562,0x48f860cfdc00ac25cde2d7628730abcd19bbfa8e,2,Exception_State_SWC_110,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/1/0x48f860cfdc00ac25cde2d7628730abcd19bbfa8e-CyberFriends/CyberFriends.sol,"getPrices, setPrices",no deleted feature,3322163.0,Not Optimized,new-feature
0x3bde56a4d169e446ddb020fa06f7a07aac0e7562,0x14b5469061696cb6f62ddc86fd498bbf35dc287f,3,Exception_State_SWC_110,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/1/0x14b5469061696cb6f62ddc86fd498bbf35dc287f-CyberFriends/CyberFriends.sol,changeImlAdmin,changeAdmin,3322163.0,Not Optimized,new-feature
0x3bde56a4d169e446ddb020fa06f7a07aac0e7562,0x348f0b5c3d9613bf2836a0079e939ed25db7be37,4,Exception_State_SWC_110,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/1/0x348f0b5c3d9613bf2836a0079e939ed25db7be37-CyberFriends/CyberFriends.sol,no new feature,no deleted feature,3262432.0,Optimized,gas-optimized
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0x9d0bc1b5dea868cda4f01496f2fdcf39ad13122e,1,no source code,V1,V1,,V1,V1,2476729.0,V1,V1
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0xaa3e6be380178e163b8a6f64edb6b2a01545d272,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2110668.0,Optimized,gas-optimized
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0xe8115a2469b294820989a48889c081d2543aacec,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2129085.0,Not Optimized,others
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0x24abed1b1d122da203539d880ed20944a9bd1cd1,4,solc_version,solc_version,no source code,/Users/elyhabaro/Desktop/0/x/test/0x24abed1b1d122da203539d880ed20944a9bd1cd1-Vault/IVault.sol,receiveAEthFrom,no deleted feature,2291036.0,Not Optimized,"fix-vulnerability,new-feature"
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0x4251a1bcf9d3d89a722133d5a90ddd6b6034698b,5,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/0/x/test/0x4251a1bcf9d3d89a722133d5a90ddd6b6034698b-Vault/IVault.sol,no new feature,no deleted feature,2688892.0,Not Optimized,others
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0xb0f1be3b0ac3e2846661d77e12b8041481251a1e,6,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/0/x/test2/0xb0f1be3b0ac3e2846661d77e12b8041481251a1e-Vault/IVault.sol,no new feature,no deleted feature,3180389.0,Not Optimized,others
0x3bdf1977d87edad8e0617efcea958f6d43a4c30e,0xf0f9093d89dc06e2a1a498d71fc7326618249e20,7,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/0/x/test2/0xf0f9093d89dc06e2a1a498d71fc7326618249e20-Vault/IVault.sol,no new feature,no deleted feature,4026091.0,Not Optimized,others
0x3bfc3134645ebe0393f90d6a19bcb20bd732964f,0x1ae686222099efeff94b175038c633d5a393cbf4,1,no source code,V1,V1,,V1,V1,4840262.0,V1,V1
0x3bfc3134645ebe0393f90d6a19bcb20bd732964f,0x8a8c04671c6b3350b05222a5dc5e30034677edba,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4855499.0,Not Optimized,others
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0xd0fc79156e3a60858f24f9b7172cd64ef7cc1dbb,1,no source code,V1,V1,,V1,V1,3937676.0,V1,V1
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0x825a23b6cbbb1880b3189c2c684b3df53dd8cb83,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3914531.0,Optimized,gas-optimized
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0x2fadfcb4ab510463ba8b1ae6f44fb0d55a79a6db,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3983745.0,Not Optimized,others
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0x947cb65494903a53e55f7dfef949e66d43e076b3,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4142371.0,Not Optimized,others
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0xdde9fc39471f1d119b9928994c555e7296752b9a,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4195982.0,Not Optimized,others
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0xbc03c79991f6a6486b5187ad91853626c9686bf2,6,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4027975.0,Optimized,gas-optimized
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0x9429952791a01c35e715826f34727e885a2b2f09,7,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4117950.0,Not Optimized,others
0x3c02fdee8e05b6dc4d44a6555b3ff5762d03871a,0xe8d18a64e5bd3c3e96e7c163dc67ff97296b6304,8,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4156034.0,Not Optimized,others
0x3c0989ef27e3e3fab87a2d7c38b35880c90e63b5,0x0d724e8aee6f73b35a596c8c947c92c75eac7818,1,no source code,V1,V1,,V1,V1,4175209.0,V1,V1
0x3c0989ef27e3e3fab87a2d7c38b35880c90e63b5,0x7c2a951d062cc7b7c6f9c7aa7e80a6f20eaa8cab,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4452457.0,Not Optimized,others
0x3c0b6042ad1f34209ec6b4d4431540569fc7ab7c,0x766fb958cbfd1bee9dc0bd0ee9cd427c0d131fc8,4,no source code,,,,,,5333663.0,V1,"fix-vulnerability,new-feature"
0x3c33fa6315703524593844e7fe2168a329c7917e,0x6eda4cbb178c67b2ad1ea5f377853d0593cc6a3f,1,no source code,V1,V1,,V1,V1,3233404.0,V1,V1
0x3c33fa6315703524593844e7fe2168a329c7917e,0xa0db0b0c96c5262d0d81aa819a88ca8453ec4768,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3072681.0,Optimized,gas-optimized
0x3c33fa6315703524593844e7fe2168a329c7917e,0xd307acb307f5e78f5f4f131c31eed6ff6c8b7d0f,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3031415.0,Optimized,gas-optimized
0x3c33fa6315703524593844e7fe2168a329c7917e,0x34b2f055ed5f452c11cf9045f0645d5cf3511766,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3744928.0,Not Optimized,others
0x3c5cc66d3fc5ccc3ddae50257a7168513c3f1b98,0xc453ba246b7f86e2a8204562e8fd71fef47d7832,1,Exception_State_SWC_110,V1,V1,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/2/0xc453ba246b7f86e2a8204562e8fd71fef47d7832-IlluminateTrade/IlluminateTrade.sol,V1,V1,4424832.0,V1,V1
0x3c5cc66d3fc5ccc3ddae50257a7168513c3f1b98,0xe821152812cbf6781259cc95b3acf13d4f0ef46f,2,no source code,no source code,Exception_State_SWC_110,,no new feature,"disablePublicMint, __Context_init, add, decimals, ownerOf, renounceOwnership, mod, getApproved, balanceOfBatch, safeBatchTransferFrom, __Context_init_unchained, setApprovalForAll, tryDiv, _saleToken, _acceptBId, TransferNFT, acceptBId, trySub, approve, changeCollectionOwner, sub, tryMul, pERCent, setServiceValue, balanceOf, mint, orderPlace, getSplitRoyalty, addTokenType, __Ownable_init_unchained, calc, setCollectionAddress, minting, getApproveStatus, getTokenAddress, div, openUri, isApprovedForAll, transferOwnership, safeTransferFrom, transfer, mul, totalSupply, enablePublicMint, setRoyaltyPercentage, supportsInterface, getServiceFee, changePrice, cancelOrder, _transferNFT, _dropsale, owner, _msgData, initialize, saleToken, tryMod, mintBatch, _openUri, tryAdd, getCreatorsAndRoyalty, saleWithToken, __Ownable_init, allowance, _msgSender, _setRoyalty, _transferOwnership, transferFrom",4510132.0,Not Optimized,fix-vulnerability
0x3c6245446c100818d2a9d1e4942bb5716df87925,0x4cf43acb3ddb704cdced6e5ce4a2344dcd7c1809,1,no source code,V1,V1,,V1,V1,2448594.0,V1,V1
0x3c6245446c100818d2a9d1e4942bb5716df87925,0xc3b66a6cfe96b6b9944dc02b1b851a1e56c2be5f,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2787743.0,Not Optimized,others
0x3c800c367e75ce460287cee10db0b2c6e7c894f3,0x406425f221497735ee2746710bb0b8d26f7a9aa7,2,no source code,V1,V1,,V1,V1,3837337.0,V1,V1
0x3c800c367e75ce460287cee10db0b2c6e7c894f3,0x2b78a6d69ae67f7e816ef3ef6d8d20cd86706dab,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3878366.0,Not Optimized,others
0x3c9e4f1dfae58931d4e930087fd71deb4dd9e0de,0x49c8f31157c32788f58641a8d2b70447aa9967e6,1,no source code,V1,V1,,V1,V1,1564769.0,V1,V1
0x3c9e4f1dfae58931d4e930087fd71deb4dd9e0de,0xa2b55a7fb5565ec8203a2f488b603e68c9b0d9c7,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2666725.0,Not Optimized,others
0x3ca298d7a98262c0598dd91ce926f23e51c4b293,0x32b1d75dde66eafbd7c94d1d863d6da4c58d179b,1,no source code,V1,V1,,V1,V1,2029978.0,V1,V1
0x3ca298d7a98262c0598dd91ce926f23e51c4b293,0xda0c5deffb0d371d06a6dc205fd74d1fc47e1fab,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,1906791.0,Optimized,gas-optimized
0x3ca298d7a98262c0598dd91ce926f23e51c4b293,0x6eb2e3b63df577401ee6f926ffd30580021fe222,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,1972897.0,Not Optimized,others
0x3cd06b0010feba4216b85b4477125cac1e708de0,0x9354b43cd276c78aae3237f24797a889f0c19b84,1,no source code,V1,V1,,V1,V1,3480403.0,V1,V1
